free_text,label_id
tôi cho là vượng vin đang làm chủ đất việt chứ không phải bộ chính trị. ! nếu không kiểm soát được quan chức cán bộ thì sẽ bị vặt lông như tvb,2
tổng tài quân đội à 😂😂,0
việt nam nhập khẩu khí đốt của nga cũng được,0
bố m lại đcmm luôn,1
y tế việt nam vô địch đáng tự hào.,0
cảm ơn ông đã cống hiến không biết mệt mỏi 1 nhiệm,0
ngôi nhà an toàn nhất hôm nay😂,0
chị có chim không .. sao nhìn gớm gớm..,1
chúc bác thủ tướng phạm minh chính mãi mãi trong lòng dân việt nam chúng cháu nhớ ơn công lao bác phạm minh chính là người lãnh đạo tốt nhất trong việt nam,0
xăng e5 chạy còn hỏng xe thì e10 dùng sao vậy ta. nhiều chính sách khó hiểu,0
ui con tôi cũng khóc hết nước mắt vì môn phái này,0
3k và 38 người. con số đã nói lên tất cả. tỉ lệ này là 99 không đồng ý và chỉ có 1 đồng ý. cười đâu bao giờ dám trưng cầu dân ý.,2
đúng vậy chú bộ đội hh này làm mất nhiều thời gian của những người yêu quý chú,0
"và đặc biệt free hết, không lấy một xu nào. anh em đặc công còn hào phóng phát kẹo cho lính mỹ ăn đỡ buồn miệng nữa",0
"câu thông báo hay , tế nhị và đáng suy ngẫm .",0
hiếu chém gió giờ bưng bô để dìa việt nam,0
mong sao quân đội giữ tinh thần giúp dân trong lúc thiên tai có sự cố về xâm nhập nước nhà . chứ đừng để lính đi phục vụ lợi ích cá nhân của sĩ quan . lính sinh ra để giúp dân bảo vệ nước chứ không phải phục vụ cá nhân . t biết viết bình luận này nhiều tập thể cá nhân ghét t lắm nhưng t vẫn nói.,0
lãnh đạo v toàn bọn ăn tàn phá hoại đúng quy trình.,2
bú l ngọc trinh sẽ tinh,1
vlol v,1
má nước mắt cá sấu kìa trời,1
"đéo tin! mèo rồi lại hoàn mèo thôi! dăm ba bữa rồi chìm thôi quá lắm thì kiểm điểm, rút kinh nghiệm",1
việt nam không bỏ tỷ nếu không giảm thuế.,0
hiếp tao,1
thua kiện rồi tẩu hỏa nhập ma rồi hả thiệt chứ nhục nhã ê chề😂😂,1
nhà có sân rộng mát quá cám ơn bác chủ nhà thân thiện,0
hot lồn chứ hot girl,1
oy trong đó toàn tình báo mẽo đúng không bà con,0
"mình và gia đình đã chồng ủng hộ. đọc bình luận của mọi người mới thấy rất nhiều người việt nam mình rất ủng hộ cu ba, quá tuyệt vời!",0
mong mọi sự tốt đẹp cho 2 nước mỹ và việt.,0
cảm ơn các chú đã cống hiến cho đất nước,0
anh em bắc mà bớ được thì được đập mặt xây lại là ít,0
không ai mong chiến tranh nhưng cứ bị nước lớn hiepp nước bé thì cũng phải dạyy nó một trận,0
ai có cơ hội học chuyên ngành phòng không ..12 7 mm.,0
dân ngu cu đen chết cả thôi,1
rambo vẫn phải tự ngã xe mới chịu được . sang cả thái lan tấu hài,1
du me,1
dang cong san noi viec gi kho co nhan dan,0
10 năm đánh giac không bằng các cháu đi nghĩa vụ 2 năm,0
một tác phẩm nghệ thuật có thể nói là có 102,0
nước hoa đểu lấy đâu ra xịn hot girl méo gì nhìn xấu vcl thề,1
"vị thế 1 nước lớn nó khác, việt nam chỉ cần quan ngại sâu sắc",0
nha co mâ y không ca mă m đê lâu nên chă c cu ng đu khă m vơ i tri nh cu a thă m..chi nh thư c câ n chi ch đư a quản trị na y va tă ng no lô ca mang chư i thuê cho xư ng vơ i nghê v,1
"đô i vơ i csbv ma no i thi lơ n, bò cu ng co thê la m la nh đa o la chuyê n râ t bi nh thươ ng .",2
có phải ở mộc châu sơn la không ạ??,0
"xem đến lúc 1979 trung quốc đánh việt nam muốn rớt nước mắt luôn á trời. không nghĩ cha ông ta hồi xưa giữ nước cực nhiều đến vậy, hồi đó ông ngoại mình cũng đi trận này,",0
tao nhắc lại đéo có nước nào quân đội giỏi như nước tao địt mẹ cấm cãi nha mấy con bò 🤣🤣 . doanh trại trốn phía sau mặt tiền thì phải cho thuê để kinh doanh tụi mày thấy nó tài chưa 😯😯,1
giống pháp bắt vua hàm nghi bọn chó đế quốc,0
xạo cười dell có gì vui chúng ta không nên xạo cười 😏😏,1
"đoạn 09 19 làm tôi nhớ lại kỹ niệm. lúc đó, 30 tháng 6, 2021, tôi đã xem chú thằn lằn oscar chỉ bằng tv thập niên 90 và nó sử dụng ăng ten chảo để thu sóng chương trình, và xem cùng 30 đồng chí.",0
thôi đi con đi cho nieu mày giao quá mà làm thấy mộ noi đo đi,1
giọng của sherlock huy ấy là,0
"đm có mỗi con đường cho mays chị em buôn bán , con đường cho mấy anh em mua mượn .. vậy mà giờ biếc cố xảy ra .. không biết mấy chị em còn tâm trạng đứng không nữa .. hay lúc nó rớt xuống sợ rớt mẹ lồn ra đường thì khỏi làm ăn gì luôn .",1
bóng già đeo vàng giả sửa như chó,1
càng làm dân càng uất,0
tụi fan tuyên láo nó tung tin tẩy chạy .,2
mất sài gòn rồi.. bỏng thấy mình hết đẹp trai rồi🐧,0
caccon de thuong va dang yêu qua nho ren luven thanh bo doi cu ho nhe csk vui ve,0
hít hết mẹ r còn đâu,1
"bởi vậy mới cần việt kiều phải đăng ký tạm trú trong vòng 12g, chỉ cần trong vòng 1 ngày là tội phạm có thể thực hiện được nhiều việc của nó rồi",0
mấy bà xe máy cần gì cái fame của hai người kia,0
"trong mưa lũ dữ dội, màu xanh áo lính trở thành màu của niềm tin, của sự sống, của lòng nhân ái vô bờ.",0
ap đánh giá mỹ phẩm kiểu gì ấy cảm thấy không đủ tin tưởng để mua mấy đồ bả đánh giá,0
xem ông tuấn với ông hải nói về thầy tu cười muốn sảng luôn😂,0
đẹp trai . tài năng . tư duy đỉnh cao . call team tốt và nhiều phẩm chất tốt khác nữa là những gì thầy đều có . sena 1 người thầy hoàn hảo . còn thằng ngu 3 gà thì chịu cái gì cũng không có,1
tổ quốc tôi quá đỗi tự hào hai tiếng việt nam .,0
ghi kiểu này mới nhìn vào tưởng trung quốc muốn đổi sang quốc tịch việt nam 🤣,0
tôi nhớ cái hồi đó là nấu cơm rất áp lực,0
"nhảm, lý do ms được chọn là để aws không độc quyền thị trường cloud.",0
không đất nc nào như việt nam .quân và dân hòa làm 1.gần gũi thân thiết như vậy,0
mấy anh em đang gác cổng gác chốt nghe thấy nhạc suốt ruột lắm 😂😂,0
cố gắng lên 2 cháu nhé vì tổ quốc thân yêu.,0
mồm vén lên như cái bồn cầu,1
việt nam có tàu sân bay cỡ đó thì ngôi bá chủ thế giới nằm trong tay r,0
bú cu không thầy,1
bộ đội nào được sài điện thoại?,0
"trân trọng và rất trân trọng ,cám ơn bạn nhiều .",0
đm quản trị m óc chó cức lắm..đm người ta khổ chứ đéo rãnh lên đăng ba cái tào lao như m đâu..m cho người ta được đồng xu cắt bạc nào chưa..ở đây xạo lồn..mẹ m sinh cái tay m ra trước hay sao m ngu v,2
da thấy con biết ngồi cải thấy 🗻 núi đé con seo thấy hhii,0
tàu khựa tào lao,1
đời đời nhớ ơn các anh hùng đã xả thân cứu quốc,0
facebook nó đăng đầy ra đấy mà kêu là không có bài nào hả thanh niên bị nhồi sọ.làm dư luận viên 3 củ cho hán gian thì làm sao mà thấy được,2
thế chưa ăn thua bon mình còn tay đeo tạ chân đeo thêm cung chì nữa con huân luyên đứng nghiêm thì sáng hô nghiêm lúc hô nghỉ là lúc đi ăn cơm luôn nhé!,0
xin chào buổi sáng nha . chúc btv việc tử tế ngày mới an lành và tràn đầy niềm vui nhé,0
tên bài hát còn trẻ trâu hơn cả t nhé ! cười vl 😁,1
"việt nam mượn hình ảnh của giới nghệ sĩ trên để dân hq và tg biết nhiều hơn về việt nam đấy, không đơn thuần và đơn giản như b.ọ.n k.o n.ã.o kia nghĩ đâu.",1
làm thật mạnh tay và cho thêm cải tạo lao động công ích 30 ngày nữa là ok,0
xót xa quá! một chiến sĩ cscđ đã hy sinh khi đối mặt với kẻ manh động sự dũng cảm ấy không gì có thể bù đắp!,0
tín hiệu này được dự đoán có thể là ông nghị sắp điều chuyển công tác rồi cũng nên,0
thưa nhà tiên tri cho biết khi nào việt nam sẽ xóa sổ trung quốc vậy?,2
trần thị nhung con người chứ có phải con c đâu mà suốt ngày nghỉ. hn bị tuần sau còn phải cắp sách đi hc nữa là chỗ mk. nằm mơ đi e,1
thua kiện nhục chưa con già,1
"không lẽ giờ bác mới biết à, chưa nói đến chi phí cao hơn, chất lượng thấp kém. không tin bác đi hỏi dân xem đúng không",0
con này hết thuốt chửa rồi.,1
"cố lên chị, nhờ chị đấu tranh cho người yếu thế, cho thế giới nhìn thấy sự độc tài,tàn ác của lũ sẻn",2
nghe donal trump khen việt nam mà. cười được hay thật .ông ấy khen hết thảy đấy .mà sau đó áp thêm thuế..,0
tôi là người dân ủng hộ đồng chí yêu nước yêu lẽ phải yêu sự tôn vinh của đất nước,0
non lắm ngày xưa anh không có điện thoại nhưng tán gái bằng thư viết tay 1 phát ăn ngay,0
"mấy chú công an thật tuyệt vời, như vậy không nguy hiểm đến tính mạng",0
"khùng quá thì đi chết sớm cho đỡ mang khẩu nghiê p mẹ ơi, già sắp chết không lo nghĩ ngơi cho khỏe, suô t ngày lên xàm lồn cho chúng ghe t",1
mình cũng sắp đi bộ đội 😢😢 mệt lắm không ai giúp việc bố m.,0
có lồn đâu mà lấy 1 tỷ chùi trời,1
"cho cút hết bọn woke là đẹp! quá nhiều trò lố lăng rồi, giới tính không có giới hạn, tự đặt pronoun, dei,.. cút cút cút hết!",2
"thế này tiếp nối the he trước,,hãy đoàn kết tạo một dân tộc việt nam hùng cường mãi mãi",0
"em còn quá trẻ , chưa kinh nghiệm . vô cùng thương tiếc ! thành kính phân ưu .",0
chưa đúng thời điểm để xây dựng bây giờ hãy lui lại,0
địch không có nhiều chiêu như quân giải phóng đâu,0
"bác pu sang việt nam, cũng như trở về nhà của mình và bác chính sang nga cũng vậy. trên thế giới này, đề có được những tình cảm chân thành và thân thiết như vậy. không phải dễ dàng mà có.",0
giết người dấu tay đây mà,1
diện trần có con r mà còn ngu mà rảnh lòn ghê,1
full không che..nghe tới khúc này cười đau ruột!🤣🤣,0
truyền thống văn hóa tốt đẹp từ thời hòn dái viễn đông nhé v,1
bà khùng này xàm thiệt,1
để dân có đức lên làm quan có thể làm được lâu hơn vì họ sống thật thà chất phác,0
"tụi dâm loạn viên ăn hết đống cá rồi tắm biển hết đi nha, sao mấy vụ này chả thấy thằng dư luận viên nào vào sủa vậy, ẳng nữa đi mấy cưng",2
nghe đến đoạn cuối thông đít nhau hàng ngày 😂😂 buồn cười vcl,1
con này là bê đê bong lộ xấu gớm.. xấu xúc phạm người nhìn..,1
con đàn bà khó ưa,1
"đang xem su 30 , đùng cái cho xem quả an 2 🤣",0
cái quái gì nói lên sự thật về cái đất nước này cũg là phản động. tự do ngôn luật không bao h có chỗ đứg ở cái đất vn.,2
bê cười chạy tám hướng là có thật,1
đây mới là nỗi buồn chiến tranh đấy.,0
"tụi tao là bò đỏ còn tụi bây là chó vàng nhé. chó vàng lết thử về việt nam đi, bò đỏ tụi tao húc cho lòi ruột.",2
"xin đời đời khắc ghi, bác phạm văn đồng đã tận tụy hết mình với non sông việt nam",0
bài viết hay quá tôi cũng có cảm súc như người viết về bác,0
nhìn thì vui đấy ik rồi mới biết với hay không,0
thằng assmin cút wa mĩ sống mày.. thay đồ đi lãnh 3 củ đây ..,1
"làm j được chọn ba. đơn vị biên chế. chỉ có đăng ký học tdt, quân y, quân khí thôi.",0
cc,1
"quản trị chửi hết bọn khựa làm chó gì?! dân nó cũng y như dân mình thôi. chế hính cho đỡ tức hả, không tác dụng gì, để sức mà xem nước ta thắt chặt tình hữu nghị ra sao nhé. vụ formosa chìm xuồng rồi nhé v đm, ai bầu thằng cẩu nô tài lên làm lãnh đạo thế?!",2
"những thằng đàn ông có vợ còn đi thả thính và những con đàn bà trơ trẽn thông dâm với chồng người khác thì rồi cũng không có được cái kết tốt đẹp đâu. gieo nhân nào ắt gặp quả đấy, sinh con đẻ cái có khi còn không có lỗ đít để đi ị í",1
"phản đối là đúng rồi. mồm thì phát biểu là tôi sẽ rời ghế để đi ngắm biển chứ không thể chết ở vp được. rồi lại đi xúi bọn người làm, làm việc hết sức mình. đúng là cái bọn chó lợn. 😃",1
"thuận mua , vừa bán . nếu thị trường trong nước không khăn hiếm , làm sao giá cao được . bắt người bán phải bán theo giá thị trường thế giới là vô lý . người ta mua cao bẩn cao chẳng có gì sai cả. người mua vàng phải xếp hàng mua có nghĩa là họ không bán đắt , hay lưa đảo . người mua có phải là gi dốt không biết gì , hồ mua và chấp nhận giá đó và cửa hàng bán cũng không có gì sai . chỉ có điều mua bán nộp đầy đủ thuế cho nhà nước , việc làm đúng và nộp thuế đầy đủ đúng quy định .",0
đồng quan điểm với quản trị,0
mình yêu chú bộ đội mũm mĩm này rồi,0
tôi thích vậy. bằng cấp chỉ đảm bảo thôi. làm được như bạn mới khó,0
nếu là anh rể chồng chị gái ruột thì em có thể kết hôn với công an hay bộ đội không ạ?,0
thanh niên vào quân đội mới trưởng thành moi mặt sau khi hoàn thành nhiệm vụ của mình. giờ thời bình rồi đi lính rèn luyện kỹ năng sống sau này.,0
hy sinh con vua để bắt con chốt kế này quả làm cao kiến,0
con mẹ day làm răng giả ghê quá,1
việt nam mình nhắc đến thời kỳ nào mình cũng thấy tự hào 🎉🎉,0
"đúng là hay và hấp dẫn, kịch tính hơn tiểu thuyết thật",0
bên kia bệnh viện tâm thần nghỉ tết à,1
một chế độ thối nát. toàn những thằng ngu bầu cho nhau lên làm lãnh đạo thì dân khổ là phải. đây cũng là hậu quả của việc lật đổ vnch.,2
thua trug hết dân nó dù ở hải ngoại theo hay không theo cộng sản dân nó rất đoàn kết còn người việt mìh bág bổ phỉ bág ..nhau 40 năm qa,2
xưa thôi. chiến tranh ngày nay mà tướng ló đầu ra thế kia là bị ám sát luôn,0
gọi trần dần là con tinh trùng khuyết tật.,1
chị 2 của thằng phúc ox đó bà con.. cho em lạy chị 1 lạy,1
không gi bang 1 to quy 18 22 trai tre hop nhau thi chi co cuoi bo,0
khi nào chế độ công sản này được chấm dứt đây dân quá khô,2
con này bị thần kinh năng rồi moi người ơi.,2
học chính trị nha .khó nhớ lắm,0
toàn lũ não phẳng..thấy cái biển số xanh là loại xe được ưu tiên làm công vụ..đèn đỏ được vượt..đường cấm cũng được chạy mà..tụi bây ngu dữ vậy! đéo biết ất giáp thì câm mỏ lại..lâu lâu lụm được tấm hình đéo liên quan cc j cũng nhảy lên như chó điên..vô bình luận giống như đúng rồi..cả thằng quản trị cũng hình người mà óc chó chó!!,2
"thấy chán quản trị page này kiến thức thì nông cản cái gì cũng auto sủa, cái nhìn thì tiêu cực, nói chung là dốt còn nát",1
ai cầm vậy ta với mình nó không có giá trị,0
bọn phá hoại đất nước chuyển đưa tin tào lao,1
hóng bò đỏ vào sủa đất nước mình còn nghèo,2
lại nhớ đến bài thơ tiếng thu của lưu trọng lư con nai vàng ngơ ngác,0
sự kiện cc gì được 2 tuần,1
mấy thằng chó sủa bậy sướng được anh độ cho đi đóng phim,1
tại ngựa loz nhột chứ ai làm lozz j má mà sủa,1
mày biết củ cặc không v,1
"giả dối trắng trợn và quá thô bỉ. nói hay lắm , nghe mấy bà cán bộ nói chuyên mới biết sự lỳ lợm của cán bộ vit cộng.",2
hn thu nguyên hoặc cho nó xuống đất ngủ thử cho quen hơi đất,1
ngô địt mẹ nước sông không phạm nước giếng ok ai tao cũng idol hết ok nhưng bức xúc chửi vậy thôi không quên chúc cô buổi tối vv,1
sắp hết 2 năm r chọn gì nhỉ,0
"bác em làm phi công ở phòng kông không quân , xem video này thấy tự hào quá",0
vin là một tập đoàn vừa có tâm và có tầm chúc vin vươn cao vươn xa!,0
em đéo ra cao bằng gặp anh được đcm,1
nó chưa làm ra tiền thì lấy gì nộp phạt ?,0
có ăn cỏ cũng phải có hột nhãn phòng thân nha,0
62 càng nói càng tự vả,1
lũ chó chết. đcm loạn mẹ nó rồi. xã hội như lồn,2
ngu ch m vừa thôi,1
ông nói rất đúng. hoan hô ông,0
lúc nào củng đòi nhân quyền có còn chổ nào mà đi nửa không,0
người mien trung nhu e chi ngoi xem cac bac chui nhau thoi,0
nó chôn lò rồi thì ông cố nội lão trọng có sống dậy mà bắt cái thang cũng bó tay.,2
mầm non của đất nước mọc lên tuyệt vời,0
thế thì còn khổ dài,0
quyên phạm mịe,1
"thuế không minh bạch , hài , cty nuoc ngoài vào việt nam trùm trốn thuế",0
hình như chỉ dân mới hiểu thế nào là chống phá và thế nào là tiếng nói thật,0
"rồi new york times làm được cái gì, ảnh hưởng gì tới đời sống người dân việt nam không, làm đứt được 1 cộng lông chân của ông tl không 😏",0
tổng tài lừa gà,1
"khiep ha loi chung ta, van không với duoc dau. trai tim nay co ve loan nhip",0
xạo l n quen rồi bạn ơi. 😄,1
"thế thì lại càng thấy thương bả hơn, vì nếu bả không phải ba que mà lại bị mất fan do gđ chỉ vì bả là celeb",0
mong tiktok phạm minh chính nhiều sức khỏe tiếp tục làm tiktok cp để cùng nhân dân phát triển đất nước. việt nam không thể thiếu bác pmc .,0
đề nghị tiễn putin đoàn tụ với giáo chủ cho có đồng minh.,0
biết bao h cho đủ. ai cũng biết đủ thì còn j là xã hội,0
buôn cười cháu này . cán bộ nào quay 🤣,0
"rèn luyện trong môi trường quân đội, anh nào đi nghĩa vụ về cũng tác phong nhanh nhẹn, cơ thể cường tráng.😊",0
hít bột nêm mì gói sẽ cầm cự thêm được vài tiếng á mấy bà.,0
mặc dù là tin đúng nhưng khi dùng chatgpt đối chiếu vẫn bị nói là fakenews là sao nhỉ? công cụ này có bị thiếu khách quan không ta?,0
đúng quân đội cụ hồ đây rồi bắn à hay quá đúng bài luôn,0
"bộ đội là như vậy, mình trải qua 26 năm làm bạn lính, 10 năm vợ lính, mỗi lần đến các dvi thăm anh em như về ngôi nhà thứ 2 nơi có các anh em mình luôn yêu thương, che chở và bảo vệ. bộ đội họ chu đáo, cẩn thận và ở bên họ cảm thấy luôn an toàn thế nên rảnh là mình vào các dvi thăm ae, lắng nghe và chia sẻ, ăn bữa cơm bếp giản dị nhưng vui nhiều kỷ niệm.",0
nay toàn lấy cơ chơi lễ trung thu để đi địt nhau thôi anh ạ,1
"xăng lên, đòi lấy xe đạp cho tiết kiệm.đỡ được 2 củ tiền xăng. cty trừ 3 củ tiền đi làm muộn.bỏ nha anh emxăng lên, đòi lấy xe đạp cho tiết kiệm.đỡ được 2 củ tiền xăng. cty trừ 3 củ tiền đi làm muộn.bỏ nha anh em",0
"con quỷ cái này nước mắt cá sấu, bán hàng dỏm lừa đảo có ngày xe đâm may",1
tứ chi phát triển mà não đéo phát triển 😔,1
việt nam có mười đại biểu như đại biểu này thì quá tuyệt vời,0
hà nội đang bị chúng xẻ thịt. động vào hồ tây không yên được đâu!,1
nha m nhi . ma y kiê m đâu ra ca i tơ giâ y na y rô i vu khô g thê,1
"có 35k mĩ kim thôi à . rẻ vậy , mỗi người dân việt nam bỏ ra 1.00 đồng . là gần 4tr mỹ kim rồi . tha hồ mà quảng cáo .",0
fifa cần cấm riconcak nhét chữ chứ bọn này nó cay messi lắm rồi 🤣🤣,2
em chúc anh tỉ và anh hải dớ thứ 2 đầu tuần siêu vui vẻ và hạnh phúc nhé 🥰🥰,0
đm thằng thớt page này đúng là thánh tổ lái kiểu đéo gì nó cũng quay đc.phi tên lửa bằng mõm ít thui không đang lái trên đường bom nổ chết mẹ mày đấy.,2
chôn sống nó đi,1
dm!,1
chú lính vui vẻ,0
bác mãi trong lòng người dân 1 thủ tướng tài giỏi thương dân cảm ơn bác rất nhiều,0
khó quá để bác lâm kiêm luôn,0
cảm ơn các anh hùng và liệt sĩ 💯💯 🫡🫡 🫡 💯😇😇😭😭,0
qua bên mĩ còn tư tưởng độc đảng như china,2
ông chú viettel cháu ra tò đi rồi về với chú😂,0
lao động là vinh quang. nhớ những ngày tháng niên xung phong đi làm thủy lợi xây dựng xhcn. cộng sản xhcn là đỉnh cao của nhân loại. nghe mắc ham.,2
"công an lên làm thủ tướng nên se ra luật có lợi cho bọn công an. luật sư cái chó gì ở vn. tòa án nó muốn thì nó mời. ghét thì nó đuổi chạy như chó. ngoan ngoãn nghe lời thì luật sư có cháo húp, không nghe lời nó đánh trào máu như vụ 2 luật sư bị đánh. ai đánh đây?",2
"dịt mẹ đéo báo cong an bắt mẹ đi họp bàn cái lồng,mẹ đi xe buyt mà éo bảo vệ được khách hàng",1
đúng chuẩn anh hùng siêu nhân giữa đời thường dũng cảm gan dạ phi thường 💯💯👏,0
"à,xin rút kinh nghiệm",0
đang liếc liếc nghĩ xem tối nay bọn nó đãi món gì😁😁,0
l ậ t đ ổ c h í n h q u y ề n l à m ụ c t i ê u,2
người lãnh đạo trong lòng dân.,0
quân đội đúng là trường đại học tổng hợp 😄. ở đó luôn có rất nhiều tài năng!,0
bộ trưởng công an làm tổng bí thư không phải là vấn đề. vấn đề là toàn bộ trợ lý đều là công an. sai lầm chiến lược mang tính hệ thống trong công tác tổ chức.,0
giờ m nói rể của bác dũng là con cháu của tổng thống mỹ cũng được vậy hay m nói tổng thống mỹ là người gốc việt cũng được vậy nói thì ai nói sao không được😅😂🤣,0
nguyen van giang thắng tới nơi sủa bậy,1
lươn khươn kiểu cao lãnh 🤣,1
không có gì quý hơn độc lập tự do 🙏🏼🙏🏼🥺🥺💪🏼,0
"bay thử qua khựa hay nga ngố xem biết không, iran nát bét mịa rồi biết với chả không 😂",1
"thí dụ đầy rẫy trên các hệ thống truyền thông. cũng một điều đó, một nội dung đó do một ai đó nói hay viết ra nhiều khi hay hơn, sâu sắc hơn thì người ta chẳng quan tâm nhưng nếu nó từ miệng hay ngòi bút của một vị có chút tước tiến sĩ, đại đức, linh mục, mục sư thêm vào, thì thiên hạ xuýt xoa nhận lấy như đó là chân lý.",0
bú nhiều quá à,1
"phòng ốc, bàn ghế thay hết để lại cho văn phòng",0
"tàu hũ in tiền sang việt nam gom đất, nhà, vàng và mua chuộc chó với đầy tôi",2
lũ hồng vệ binh thời tô rừng.,2
"282 đơn vị chính quy, tinh nhuệ, hiện đại, hoàn thành xuất sắc nhiệm vụ😘",0
"không có thế hệ ông, cha anh dũng, kiên cường thì tôi không có ngày hôm nay",0
tháng thay 2 ô,0
"bị nhiễm covit 19 sao không ở bên anh mà chữa về việt nam làm đéo gì để lây nhiễm người khác tốn kém tiền nhà nước ,bọn nhà giầu đú đỏn",2
nguyen tran lan anh loz me,1
con nầy tới số chửi đến lũ bắc kỳ,2
"công an,chủ tịch xã,cán bộ thôn ..con ăn cắp nữa là tham ô nó là điều tất nhiên rùi.!dkm giáo viên cấp 1 ở lớp có 2 đứa không tặng quà cô giáo ngày 20 11 cô giáo không phát kẹo cho hai cháu luôn .xã hội khốn nạn vl.tiểu họclien hồng gia lộc hải dương nhé!",2
"không một tiệm vàng nào ở việt nam không vi phạm cả,từ mua bán ngoại tệ,vàng không đủ tuổi,trốn thuế,vàng không có hoá đơn nguồn gốc..",0
đã là xe bán tải. lên gọi xe con. còn xe tự 1 tấn chở lên. xe thùng gọi la xe tải. hợp lý hơn,0
chuẩn bị cho các con mong các con chân cứng đá mềm,0
so sánh với mỹ thì so dánh làm gì,0
giờ muốn quay lại thời gian học ở trường luc quân 1 qua,0
thất vọng về xã hội này khi mà sáng mở mắt ra thấy,0
thật tuyệt vời. hợp tác với nga là yên tâm. đừng dây với thằng phương bắc.,0
đhs nói ngu vl,1
đcm,1
nhiều ông nhảy vậy thì làm sao đủ xe mà loot 🐧,0
đã tăng 2 đến 7 thì dân lợi cái lồn mẹ chúng nó à,1
lũ chó đói,2
như con bóng dạ.,1
đây là kẻ đi báo đời xã hội báo đời cha,1
đội mũ bảo hiểm nhé anh . thói quen tốt.🎉,0
"ngô thanh vân coi đi có nhục quốc thể không . gọi fan vô chửi như là chửi cái đứa công an sĩ nước mỹ mặc áo dài không quần ý , rồi dạy cho cựu vdv nay vô gu ghồ tìm hiểu xem mảnh vải đỏ có hình sao vàng là cờ của nước nào.",1
"hằng du mục trang điểm nhìn còn đỡ, lúc mặt mộc kiểu đơ đơ như kiểu tiêm fiter y đúc silicon",1
yêu ai thì kệ mẹ nó. đăng làm cc gì,1
một lũ côn đồ đâu phải công an bảo vệ dân là thế này đây,1
bọn này nó nghĩ nó là cha là mẹ của dân chắc,2
cái môi của bad này không biết dùng từ nào để tả. chỉnh sửa nhìn ghê vl,1
"thực tế còn thảm khốc hơn nữa, nhưng ai ngã xuống cũng là người việt nam thôi, một giai đoạn lịch sử đau thương. người việt nam chúng ta đã bị lợi dụng cho một cuộc chiến tàn sát lẫn nhau",0
aespa ăn gì mà chủ tus cay cay thế xin thưa rằng ăn pak😌,1
có ai đó không..,0
bọn xe khách là ẩu nhất nên có biện pháp chấn chỉnh,2
dạo này video của anh đầu tư ghê,0
người ta nói đúng sự thật mà sao cứ bảo là nói xấu ? quan chức chế độ này có tên nào tốt đẹp đâu mà bảo người ta nói tốt ?,2
chuẩn lắm,0
"có một sự tồn tại của đàn bò mang tên cực kỳ thuyết phục , có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể vâng và hiện tại đám bò lạc chạy sang tận đây rồi",1
lê trần vũ bảo cay gì thế ? rối loạn nhận thức à đáng thương hơn đáng trách 👌,1
trả lời không trúng đâu,0
yêu có 2 loại.1 là chiếm hữu ghen kiểu này là nó.2 là làm mọi thứ có thể đê họ có cuộc sống yên ổn và vui vễ bên người mới.,0
"nó cố tình hạ mình để mẽo tháo dần xiềng xích, đến thời điểm nó sẽ vùng dậy , người nhật không đơn giản đâu",0
chuc bo truong mai co nhieu suc khoe . chuc bo truong mai sang suot va luon doi moi tu duy .,0
"hoạt động của hệ thống xôi lạc tv xâm phạm nghiêm trọng quyền và lợi ích hợp pháp của các tổ chức, cá nhân nắm giữ bản quyền, gây tác động tiêu cực đến môi trường phát triển nội dung số và các ngành công nghiệp văn hóa.",0
cái lồn mẹ. mấynhoom trước tao buk mình thì đỵt có chỗ nào xả. hôm nay nguôi ngoai cả r thì mới tìm ra cái chổ chửi xả. đỵt mẹ đời. lồn mẹ chúng mày kể cả thằng quản trị mặt lồn bước ra đây để bố xem mặt,2
vì nước quên thân vì dân phục vụ đây rùi..!! 👍👍🌻👍👍,0
có sổ hộ nghèo nên được miễn giảm lỗi chính tả nhé!,1
quá chuẩn. metro bắt buộc phải nắm công nghệ lõi để làm đồng bộ,0
bọn hèn tụi bây ghét tư bản mà toàn dùng đồ của nó thì đến bao giờ nó mới chết. không có cái ngu nào bằng tự lừa dối mình cả.,2
"tôi no cung co the la cộng sản nam vung khung bo hay la dang dan chu , dit me csvn dit me ho chi minh",2
"cho em hỏi, tiểu đội 1 trung đội 1 là hình mấy ạ",0
cô bộ đội nè đang làm các nam thần mất ăn mất ngủ đây🤣,0
chi 3 va ng ngo c như con heo nọc nha e,2
"phạm tuong không có cái gì cũng tự dưng lôi anh tao vào , cái thứ dòng đỗn lì , không khịa anh tao thì m bị ngứa tay à 🙃",1
tất cả mục tiêu là muốn dân sử dụng xe điện vinf,0
cuộc chiến ở berlin nóng không thua gì cuộc chiến ở iran,0
lần này nạp cho trump . không như trước ăn xin,0
nể đlt là gan lì không chịu nôn tiền khắc phục hậu quả mà nằm chờ phe mình lên ngôi,1
video tiktok văn tân qđndvn,0
bầu bán cái cc gì? đcm 100 tán thành? rất lo.n,2
pham minh phục l ồ n .,1
"tôi đã từng đi lính ..huấn luyện gian khổ và nếu viết nam tôi .gọi lại tôi thăm gia xướt đối ,..",0
