free_text,label_id
ấy vậy_mà mới có thằng ít tóc cất_công sang tận bển khom lưng hửi đít thằng mao chó .,2
hoàng bảo quân chữa không phải chửa,0
thằnng nnày nnó nnghĩ nnó là ai . khônng cátr_ly thì cút qua nnước khác mà sốnng .,1
"không phải ai khuyết_tật cũng bán vé_số hay ăn_xin , vẫn có thằng khuyết_tật đầu ngoẹo sang một bên vẫn được làm quan thái thú cai_trị một dân_tộc đó ! !!!",1
một lũ quan_liêu tiên_sư bố chúng_nó,2
"có một sự tồn_tại của đàn bò mang tên cực_kỳ thuyết_phục , có sở_thích là nhai đi nhai_lại , mục_đích của chúng trên hành_tinh này vẫn chưa có lời_giải_đáp , theo như các nhà động_vật_học cho biết loài bò này có lối sống hoang_dâm trụy lạc , có_thể động_dục bất_cứ lúc_nào , con_số của loài này đang được gia_tăng đáng_kể vâng và hiện_tại đám bò lạc chạy sang tận đây rồi",1
đi thuận bình_luận não nguyễn bạn,1
thấy ông lên nói_chuyện mừng quá . từ đợt dịch bùng_phát cứ tưởng ông ẳng rùi,0
chơi cho đi con facebook đê người dân thâ y bản mă t thâ t cu a ma_y thă ng cho,1
"mo mom ra biết ngu . nghi sao dung tu nhin ,",1
hay quá 😃 😃,0
tay robot của anh độ đâu ? ?,0
cười 9,0
ai cho lũ chống tổ_quốc về nước ? bọn mày mơ . .,2
tp . hcm thực_hiện lời hứa với bộ chính_trị ta đánh ta,2
thằng mặt l này đi trên đường tưởng thần_kinh đấy,1
mai vy mô ra mà mớ,0
nhìn chán đời v,0
xem cái này chỉ muốn ỉa vào mặt mấy thằng cho xây tượng_đài . .,2
nghe kể chuyện tí rồi làm tiếp à thanh le,0
lỡ rồi múc luôn đi . mấy ảnh về lấy tiền của dân mua lại,2
"con bà chúng_nó làm lòng_vòng để tìm cách tham_ô tham_nhũng , chứ xử_lý nguồn_gốc gây ô_nhiễm chuyển xử_lý dòng_chảy nước_thải không cho xả thải ra sông nữa là nước nó sạch ngay",2
abe dạo này nóng quá à hoong quạo nha abe . số abe nó mở ra zị thôi chửi cc nè abe,1
quang lồn cái minh má,1
trần dầnnnn đã giác_ngộ lí_tưởng của đảng,1
"chào các anh_chị_em . anh_chị nào bị hôi miệng , vàng răng , ê buốt răng , nhiệt miệng , chảy máu chân răng , nhà có trẻ bị bệnh răng miệng như sâu_răng , viêm lợi , nấm lưỡi thì e có cốt thảo_dược dùng thay kem đánh răng cho cả nhà kể_cả trẻ nhỏ . cam_kết hoàn tiền nếu không hiệu_quả . ib hoặc gọi 0382840132",0
ác với dân đi sang đó làm gì vãi,1
dạ đtrai quá abe ạ,0
đã bê đê rồi còn bị bệnh xạo lồn,2
coan sà lơ dị ăn_nói,1
dủ chơi thì kêu hết pin rồi vào thấy đang chơi với đứa khác hớ,0
"cộng_sản hô_hào , thậm_chí còn khủng_khiếp hơn để tiến lên , , giờ tiến mãi mà chưa lên đến . rất ủng_hộ tinh_thần của quý_vị thiên_đường quý_vị đã đạt được 60 sự thành_công , 40 cần phải thể_hiện . đôi_khi hô to chưa chắc đã khỏe .",2
"ui nnói gì thằnng quỵt gạo của đônng lào , trí phèo thế_giới trứ có cái vẹo",1
hải_yến mày mới là con rảnh đấy . chưa xem đã bảo cảm_thấy chán điên hết phần thiên_hạ,2
thật xấu_hổ cho bộ_mặt công_an khi tình người trở_thành thú_dữ thìììì chuyện gì cũng xẩy ra . .,2
đinh nguyễn vươn anh tuan,0
"các bác ấy đầu_tư gì cũng được miễn_là sapa phát_triển nhiều người tới sinh_sống , nhưng mà phát_triển xong sapa không còn sống được rồi cả bộ_lạc đi tới chỗ khác phá là không được .",0
tại ổng không có tiền,0
minh công bây thật nói gio tôi ghét bọn hàn như ghét cức,2
anh_minh con cái chậm cặc,1
tao cũng đéo tin 😂,1
tôi chết với sự đáng eoo này 😓,0
chết cười pha jjleo hiến thân cho ramboooo,1
trung như con c . h . ó vcl,1
đếnn tổnng_thốnng cònn đi tù vì pháp_sư nnữa là 😅,1
thầy không live à thầy,0
không lam nôi cai gi cho dân nho .,0
đứa nào năm vừa_rồi chưa đóng học_phí cho abe ?,0
thằng hùng với bà 4 nha đụ nín thở_nhe à tuân .,1
okee,0
vụ nổi_tiếng nhất là vụ em bé napalm . nguồn tin của mỹ nói là do phi_công iệt nam cộng_hòa làm . !!!,2
phương thảo nom có như thằng trẻ trâu ở quê không !!!,1
sợ luôn,0
lại là conn mặt lồnn nnhunng rồi,1
cụ nói mỹ xóa ván cờ . iệt nam cộng hòa chỉ là con cờ trong tay mỹ thôi . cụ điên_khùng là bước chuyển_giao trước khi đầu_hàng cộng_sản .,2
trung_tâm_thầnnnn,1
tan levan vì chúng_ta ăn_bám . phá_hoại nước mỹ . chúng_ta làm sấu mặt_nước mỹ gần 50 năm . nên mỹ chán nó bỏ thôi .,2
đường_xá ách_tắc sao không mở_rộng mà đi làm cái vô_bổ vậy nhỉ ? !,0
m làm cc j mà đăg cái bài ngu vậy ad ? cho chúg vào chửi ngược à ? ?,1
"hung nguyen cứt , chỉ có cờ vàng không choá thôi 😌",1
địt_mẹ thang ban nuoc cho tau ma quen sao duoc ! !,2
đm chúng m không đi ngủ à . . sống chậm thôi,0
người dan ba dai loan dau co hoi han gi . vua dut nghiep phan to quoc . xong lai_di_khau chien tren mang xa hoi . tinh nao tat nay . dung rac cua xa hoi . nhin cai mo chui cua co ta nhu cai dit vit . qua ghe tom người dan ba dai loan . dung nen lay quoc tich việt nam nua .,2
đảng cộng_sản tô lâmmmm,2
có giáo_án này không,0
tất_cả là từ ý_thức như đb của mấy người này mà ra thôi .,1
do dat bọn cktp nó bình_luận trôi cả bình_luận của anh đi rồi,0
lèo đàn_bà con lon,1
đề_nghị tiễn putin giáo_chủ với đoàn_tụ cho có đồng_minh .,0
thương cô quá à 😢 😢,0
quann_tài bay lò hoả_thiêu_di_độnng . . vnn toànn annh_hùnng ra nngõ đã gặp 🤣 🙏 !,0
tao thấy nhiễm covid này toàn bọn nhiều tiền và thích đi du_lịch đấy . .,1
"sau khi lãnh_tụ cộng_sản iran và đám tay_chân thân_tín cấp cao bị tiêu_diệt , sau 2 ngày chống mỹ , những tên cấp cao còn sót lại cảm_thấy không đấu . bộ đôi usa israel nên đã xin được ngồi vào bàn đàm thêm lần nữa , và tiktok trum đã đồng_ý . dự_đoán nếu tin này là chính_xác , thì 99 iran sẽ chuyển sang dân_chủ mà không cần đổ_máu nữa lại",0
nguyễn đăngggg khoa thg học_trò l này,1
một khía_cạnh khác,0
mặc áo đi stream đó abe,1
cái bút này như con ciu của học_sinh cấp 1 v,0
lun đây e nói sẵn . hôm bữa e có nhặt được cộng lông ở nhà_nghỉ ac nào đánh_rơi thì tìm e e cho xin lại 😁,1
tộc này căng đét làng này chất lừ,0
xin_lỗi nha lần sau rút kinh_nghiệm .,0
"những đứa như quản_trị với m chỉ suy_nghĩ được z nên mãi la m dân ngu cu đen thôi , chừng nào tính được 200 tỉ mà ăn được bạn mới làm lãnh_đạo đc . thân_ái",2
rất hư trúc nhưng lại mộ dung phục !,0
chị ba à chị ở bên mỹ chị chửi thì ngt không hiểu chứ ở việt nam là chị mẹ chết chị rồi,1
phan linh nó họ bùi ý_thức như đầu buooi là đúng r !!!,1
gi oi . gi de thuong qua .,0
"con này không bị mới_lạ , may mà về sớm đấy",2
chi 3 ơi con ếch chết vì lổ mệng nha chi 3 . đời lên với xuống cho mấy hồi nhà chỉ 3,0
nhận lương cao mà củng chẳng trò_trống làm_nên gì ! ! toàn p . h . á h . o . ạ . i và t . h . a . m n . h . ũ . n . g,2
cả đám nó nhoi nhoi như con dòi trụng nước soi,1
ung ho cuoc song chung ta khoe manh noi không với ban,0
e xin tộc_trưởng,0
vl,0
"đm ! thắm ơi ! lâu lắm rồi không chửi bậy trên fb , cơ_mà đang cú quá , đéo biết giải_toả ở đâu cả , viết ké ở đây nhé ! cái đcm nhà m nữa ! add bố m , bố accept xong lại chặn bố à ? đcm ! hãm lồn thế ? bố đéo rảnh để quan_tâm chúng m ăn_uống ngủ nghỉ chơi_bời thế_nào đâu ! ranh_con đầu bà cmay ! chỗ cm rảnh háng vào làm mấy cái_trò ăn cc như thế à ? cái đm !",1
"bây h đang giết thời_gian vào công_việc , làm_tới nỗi mà người lúc_nào cũng trong tình_trạng buồn_ngủ . chẳng có thời_gian mà dành thời_gian để nói_chuyện với ai . miễn_sao làm cả ngày có đủ được 6 tiếng ngủ là được",0
xe cong tuc la cong tac . con xe dan tuc la dan den . bon bao ve chi la may con cho giu cua neu dan cho an thi no theo con quan cho no an thi no theo thoi bon cho hua ma,2
"đéo hiểu ai là trong ai là con bố cái gia_đình này , mệt vl đến từ sói gaming",1
"mẹ bài hởi thằng nào muốn tự_tử , cứ làm gì đó cho công_an bắt rồi về nhà tự giận thằng quản_trị sẽ có . tít công_an đánh người tại công_an mà chết người . . đúng là thằng quản_trị bệnh quạn",1
nguyễn phan hoài ninh ai kêu gáy sớm giờ khỏi có cơm ăn,0
cứ hỏiiii cháu bác phúc đi . nó làm gì ra gần 500 tỉ trong tài_khoản,1
"đụ_mẹ , thầy làm clg_vậy ?",2
cả một lũ sâu_bọ . c . h . ó c . h . ế . t :)),2
áo với quần này đẹp hơn nè thầy ơi,0
cho e hỏi kênh mới của thầy để em vô sud ạ ?,0
"tịch an tôi cũng đqt cho lắm , quan_trọng về đội_tuyển thể_hiện ra sao thôi",0
thế_mà cũng đăng được . nuốt . thì đã chẳng trả . mọt_gông,0
pikachu ! !,0
anh_em cài về cùng mình kiếm tiền mỗi ngày kiếm card 20k ai không hiểu nhắn_tin mình chỉ cho,0
lily trịnh vụt đè tứ_quý há_hốc mõm,1
nhìn mặt tộc_trưởng là đang tính_toán gì đó,0
ở zit nam có một công_nghệ nuôi b . ò mà b . ò này rất hung nhờ nghe nhạc hào_hùng ji ấy . !!!,1
con nay hun du lam nhin cai mo no không vua kia thay choooo chuoi thach thuc người_ta kia 😲 🤦 😡,1
tội_nghiệp chị ấy quá . trẻ khỏe mà đi cướp_giật của người tàn_tật không chấp_nhận được,0
mấy người này tào_lao không biết hây sau mà nói sai mãi,0
dành cho các bạn sống chậm,0
"thớt ngu vl , giấy cháy thì dùng nước , cháy bằng xăng thì dung cát hoạc bình chữa_cháy dạng bột nhé , còn cái bình co2 với lại cái bình thang mặt lồn trong clip cầm chỉ chua cháy trog phạm_vi không_gian nhỏ như phòng , hay cabin xe hoac chua chay do đien tử , chứ o ngoai duong không_gian nhu vậy xịt bình co2 bốc_hơi mẹ nó roi ! ! đăng bài ngu rất lìn",1
tat công_an chi la bu nhin cua to rung ma thoi . . đm no,2
một con bò vừa bình_luận,2
chi nay thi rat dep nhung phien co dung chuoi nua de minh gay nghiep do cô,0
lâm đình khoa được vl à ạ,0
việt đinỏ có nam phiếu đi nửa cái phiếu đó cũng đem chuồi đ í t không có,2
hinata miyukina,0
luật đã quy_định như thế_thì . . đếch cần một thằng tiến_sĩ chuỗi nhu ông . . nghe mà không biết đường phan biên thì sẽ trả_lời nhu ông tất . . vô_sỉ . .,2
nhưng mà em say xe 🙂,0
quản_trị làm một bài post để thể_hiện sự ngu_si . chắc sợ mọi người không biết,2
"đáng_đời cho bậc cha_mẹ , bị vậy là đáng lắm lũ người lớn_tuổi lỗi_thời cổ_hũ !!!",1
nhìn anh như con cu ấy vl,1
chụp màn_hình làm cl gì thế con bò,1
nghe mùi cay cay_😗😗😗😗,1
"công_an còn gọi , g , i , a , n , g h là ồ c , ó h , ọ , c . tiền công_an còn nhiều đánh_bạc thổi mái hết thì tìm dân c ư ớ p",2
caccon de thuong va dang yêu qua nho ren luven thanh bo cu doi ho nhe csk vui ve,0
mới bắt đâu cuộc_chiến ở nước_ngoài mà tong nước lộ ra nhiều con_cháu của lê chiêu thống và trần ích tắc . . thật,0
thằng chó,1
kiếm tiền xài tết hả thầy 😎 😎,0
"việt nam giờ toàn mấy thằng ngu thất_học lên làm lãnh_đạo , phát_biểu ngu không chịu được",2
lan hoa nhưng đạo nhái là kiếm được tiền tỷ còn hơn cái lũ trẻ trâu chĩa mỏ vào để cắn cho bỏ ghét 🤔 😏,2
hoặc là lập_trường lợi_ích lêninist bất_chấp cấu_trúc hệ_thống chiều sâu làm nền_tảng chung .,0
thủ_tướng thì lấy đâu ra . ủng_hộ nhiều lại bảo là lấy tiền của dân ra ủng_hộ . tội mấy bác làm lãnh_đạo quá . có tiền mà không giám tiêu . toàn gửi ngân_hàng nước_ngoài,2
mắt thấy tai_nghe . . con di_chùng nói tiếng việt_v,0
cương đặng con_người chứ con chó đâu,1
"tuan quoc so_sánh với con_gái , chửi con_gái ngtaaaa đ này đ nọ , đéo biết mày có cc không nữa , hay não toàn phân bò",1
"mày xấu q như , u , ỷ",1
"vài bữa mà ho như chó sửa , thì bắn mày luôn nha .",1
con điên xóm đao,2
bình_dương bất_tử nha,0
bảo tín tối à lên luôn đi,0
chuyện người_ta làm chúng bây ở đây làm thầy_bóiiii . rảnh háng thật,1
hãy tỏ ra là não mình không phẳng đi các bạn .,0
"con điên , next mẹ mày đi",1
"chuyện những con_heo , chỉ lừa được những con bò ! !",1
chưa bật lên xem lần nào .,0
sói à chuẩn_bị ra_rìa 😂,0
gì ba giào vá_hà cho con ít sài đi,0
con này đang tụng kinh hay đag đọc ráp_vậy trời,0
như này đủ gánh chưa mấy đứa,1
tàu hủ bản_lĩnh lấy tài_khoản chính ra sủa nữa đừng lấyyyy tài_khoản face clmm,1
thuốc bị say bả sao vậy,1
hoang vo hay,0
lê thuần triệu official bóng bẩn_thỉu này bán đồ giả nhe bạn nó khịa minh hiếu nên fan tag minh hiếu vào nhé,2
từ khi nào có vụ thay miếng hạ sốt bỉm_thế,0
mỗi người 1 công_việc . . dm thằng đăng bài nguuuu đéo chịu được,1
dâm_loạn viên bây_giờ toàn mấy thằng con_nít ỉa chùi đít chưa sạch,2
à méo nên về nước thì mới đúng,2
nguyễn đăng khoa thg học_trò l này,1
3 que còn j nữa,0
gậy cầm lên là làm công_an_sĩ,1
"tùng sói nghiện mèo tom , còn bạn hiền teo nghiện mì tom 😝 😝",0
trend hàn quốc học_mót việt nam 🤣 🤣,0
anh ba dữ quá,2
tường_vi tao cảm_ơn mày vì mày là con_người việt nam không ây . phải ai,2
hôm_nay tiểu sẽ sống_chết với concac abe,1
ngu na noi tren troi duoi dat không vl,1
"mấy conn muloz seedinng 5 thằnng bất_trấp topic nnày đ gọi tênn luônn hài vcut , mò được thằnng nnào hát được , rap được và quann_trọnng là sánng_tác được ra coi . may_ra có cái dannce của cậu y là gánnh nnổi thôi 😂 😂",1
"bơm chủ_nghĩa dân_tộc như , ma_túy . càng ngày_càng nhiều bơm ngày_càng trầm_trọng .",2
thiên_đường thuế là người dân bị đánh thuế hàng_đầu thế_giới đó hả mấy bác kk .,2
"cán_bộ không sao , đang mô_phỏng cho mọi ngườiiii thấy thôi hiểu chửa",0
độ lãng_tử,0
"bơi bơi ác lắm , chúng_tôi từng đcn 1 quẹt từ 25 đến 30 km 🙂",0
thua trug hết dân nó dù ở hải ngoại theo hay không theo cộng_sản dân nó rất đoàn_kết còn người việt mìh bág bổ phỉ bág . . nhau 40 năm qa,2
tư c nhiên ma_y xa o qua,1
phương minn nhìu đứa nó lạ loz vậy á . . dở thì người_ta chê . . thật_sự đéo thể_nào nge nổi nhạc jack . . tụi mày cứ khennnn nó hoài nó chả thể_nào tốt lên được đâu,1
đầu đến_nỗi vậy lá quốc_kỳ mà dân_tộc dưới sự lãnh_đạo của đảng mà không có đủ khả_năng mà phụ_thuộc vào trungggg quốc quá vậy xao quá đi,0
"vâ y đu ma quản_trị ng thă cho đe , không co tra i tim vi không cư u_đư a be , không ba o ca , không kêu ba o đăng . đu ma thă ng quản_trị",1
"hội bảo_vệ trẻ_em phụ_nữ tiêu tốn ngân_sách 1 năm bao_nhiêu tỷ , có làm được trò gì không ? bao_nhiêu trẻ_em bị bạo_hành , lạm_dụng , phụ_nữ bị hành_hạ đéll bao_giờ thấy hội thối đấy ra_mặt bảo_vệ",2
"thua cái buồi thằng ad , nếu mày không thích thì mày follow , thầy đang nói đến vấn_đề kết_bạn ảo . mày có hiểu động_cơ kết_bạn trên facebook là để làm gì không ? @@",1
"địt_mẹ trọnng lắm triêu , nnhìu trò . eo lam được cc gi",1
dy dy em thấy nhiều người khen nè à đừng quan_tâm em đánh_giá mà nên đi xem thử đi,0
đặng an .,0
để đây và không nói_gì,0
nguyễn này khoa thg học_trò l đăng,1
mẹ làm ảnh_hưởng bon tao vl,1
"biết thì thưa_thớt , không biết ngậm cặc mà nghe . cái mồm mày sủa gì tới quan lại tới thằng dân . thế cái gia_đình mày là phản_động không thuộc nhà_nước việt_nam hay sao . mày phán từ quan tới dân tao thấy gia_đình nhà mày chắc chức_sắc cũng to . phán cái đéo gì c",2
cô ơi cô có dòng_họ với hồ xuân hương không cô cô nói gì 1 tỉ không bằng vải chùi âm_đạo của cô hả 😂 vậy trước_tiên thì cô thay lại cái áo của mình đi nghe cô 😂 dù sang cở nào thì cái áo là nó làm mất hình_tượng hết đó cô ơi 😂 . . vl,1
an tu hình rồi nó hết hạn tu ngựa qoen đường cũ,0
ninh trần cover liền 😂 😂,0
đéo biết gì thi ngồi im . chỗ đấy có long_mạch của đất_nước đấy chuẩn_bị đầu_tư 20 tỷ để vét máng cho sạch đó .,2
đi dự giờ về nhớ mang giáo_án xịn sò nha thầy . yêu abe 3,0
thuốc_lào đấyy,0
quang minh cái lồn má,1
hải_yến đéo care bình_luậnnnn ăn lốn màu à con điên,1
lắm lúc đó oai mày mà,1
lương kiều trúc uyên vừa nói_chuyện này xong . khi nào dập xong đợt dịch này . tổng_thiệt_hại bao_nhiêu yêu_cầu nhà n đền_bù,0
"cho cười_phát . những kẻ ngồi ở trời tây , tự_biên xoạn rồi đưa tin . !",0
quà dành tặng abe khi tết về,0
cđmm nnhunng,1
nhà lắm tiền thì làm j có_ích tí chứ đừng có giống mấy bạn hàn_quốc là được,2
"đéo hiểu ai là bố ai là con trong cái gia_đình này , mệt vl đến từ sói gaming",1
sao lớn rồi cũng có tuổi rồi mà sao ăn_nói thiếuuuu văn_hóa quá 😒,1
nhôn_lùng ngôn lù 🤬,0
trào em ! hôm_nnay em đẹp lắm luônn . bọnn trị ủnng_hộ em ! em hãy dùnng vănn_hóa trửi trửi đau trửi đớnn conn tró linnh em nnhé . trào em .,1
dõ dàng,0
im_lặng ! đúng tốt_đẹp phô ra . xấu_xa đậy lại là,0
thu dan ba mo miệng cuc nghe thui như dong ra,1
tại ngựa loz nhột chứ ai làm lozz j má mà sủa vl,1
địt_mẹ vô cách_ly chứ có phải sống trong lâu đài đâu muốn được sung_sướng . . ngta còn phải phục_vụ cơm cho ăn tận miệng còn cà_chớn . . muốn m sống mới cách_ly chứ muốn m chết đã kệ mẹ rồi m,1
giáo_án về one champ lee mất đá và rụng bú xác,1
gia như spa cho mùa dịch như thế_nào hh,0
t lâm biết tiếng lèo huệ ơi 🤣 :)),2
đcmm quản_trị,2
connnn nay mat dai,1
chị nói tức_cười ghê chị đẹp lắm,0
em tu ánh_sáng soi đường cho abe 🤪 🤪,0
tao đi sục cặc tiếp đây,1
bác_sĩ chữa khỏi bệnh cho một người trả tiền cho nó bệnh_viện khác .,1
bế 4 ả bp của t về liền .,1
"nguyễn phước uh , thế_thì tia cực_tím nó có tăng lên thì cũng là lỗi của mỹ , của tàu cả nhé , khỏi lôi ra mà chửi nhà_nước nhé , chứ cả việt nam này có ngừng sx công_nghiệp cho các thím ngồi đói rã_họng ra cũng dew bớt nóng , bớt cực tím được đâu v",2
"công_lý cái địt_mẹ m à , công_lý xử doanh_nghiệp còn dân sai thì kệ mẹ à bố m đéo uống cái gì của thp cơ_mà để những con chó như m cắn càn thì xã_hội loạn cmm r m phạm_tội xong m kêu m nghèo , mù_chữ đéo biết luật thì m vô_tội à thằng ngu , hay m lại bảo nó tống_tiền là đúng đi",2
"đào q . anh q . anh_đào câu kia là ông độ nói , người_lớn th cha m",2
vâng à rất thượng_đẳng,2
con fan ruột thầy đây 3 heo,0
"cười chúng_nó tính thoát trung bằng các chui vào rọ mỹ thoát thoát cái cm mấy thằng phản_động , não chó bày_đặt chê_bai",2
mđ học_sinh l chúc thầy_vậy chắc đủ động_lực rồi,0
bổ_nhiệm thằng khủng_bố mới để chống lại mỹ là sai sách đó nha vì cia đã đặt khắp toàn_cầu chỉ 1 cuộc điện_đàm là chấm_dứt ngay tức_khắc luoin,0
"hiệp đinh v m không biết đọc à , hãy viết trước khi đọc kĩ nha thằng óc chó cứt , mắt chưa rà hết chữ mà tay nhanh hơn não , mối nguy_hiểm của xã_hội",2
trong nguyen nồn còn đẹp hơn bài này 😂 😂,1
tổng_tài giờ thành tổng_tù 😡 :v,1
đặng tiến hoàng sếpp,0
bị tam than_my co giam dinh than kinh ong nay chua ?,1
"thua cái buồi thằng ad , nếu mày không thích thì màyyyy follow , thầy đang nói đến vấn_đề kết_bạn ảo . mày có hiểu động_cơ kết_bạn trên facebook là để làm gì không ?",1
mày nghĩ cứ mày là ông cễnh con à,1
nghe có vẻ vô_lý nhưng cực_kỳ thuyết_phục v,0
. chúng sẽ câu_kết với nhau nguy_hiểm hơn độc_ác hơn khốn_nạn hơn giở . v . . v,1
huỷ lễ tang mẹ m à,2
team cầu giấy lúc này 😢 😢 😓,0
thấy cái ngón tay sói không ? đang cáu đấy . fuc you men,0
má ơi làm sau minh dám đi tập gym đây gâp mấy anh này chất 1 đấm là chết quá,0
"có một sự tồn_tại của đàn bò mang tên cực_kỳ thuyết_phục , có sở_thích là nhai đi nhai_lại , mục_đích của chúng trên hành_tinh này vẫn chưa có lời_giải_đáp , theo như các nhà động_vật_học cho biết loài bò này có lối sống hoang_dâm trụy lạc , có_thể động_dục bất_cứ lúc_nào , con_số của loài này đang được gia_tăng đáng_kể vâng và hiện_tại đám bò lạc chạy sang tận đây rồi",2
cứ hỏi cháu bác phúc đi . nó làm gì ra gần 500 tỉ trong tài_khoản @@,1
"ơ , này bà_già của mụ thế ngoại_tình với ông hồ lòi ra mụ à ?",1
v đi thì xung sức . lúc về ôi mệt thôi rồi lúc,1
hiếu bùi giỏi qá cc j cũng biết hết â,2
chuc mung sinh nhat,0
hồ_sơ ứng_tuyển ở đâu thế ạ,0
hình gì cơ ?,0
trị ba xạo l,1
tiến đạt phạm rèn_luyện tay_nghề đến đâu rồi em,0
nhok lầy địt_mẹ hay thì mày share đi . nhai đi nhai_lại như con bò . tao khinh quá,2
bà nội m,1
chỉ là cu ly choooo thằng tàu,1
trên thế_giới làm gì có_nhân_quyền mà bắt_nạt khi mà chủ_nghĩa nước_lớn luôn họp nước yếu,0
anh độ hồi xưa cũng pảnh như giờ luôn nhỉ,0
"sẵn tiền ởvn thì cho người_ta đi chứ qua mỹ rồi tiền không dễ kiếm đâu . ở việt nam dễ bị lường gạt vì với những người trình_độ lớp ba trường làng như chị sức lan_tỏa rất nhanh vì sự thiếu hiểu_biết . mũi thì bị lệch , miệng thì phun ra toàn đ , m , c , l cộng với cái cười vô_nghĩa , vô_thức trông thật tội_nghiệp",2
không co lợi cho tỉnh nhưng có lợi cho quan . ngu gì mà không làm . cơ_mà 100 ha rừg đó nay đã đi đâu,2
chúng_nó ăn ghê vạy . . chứ đè đầu bắt tù ngay thằng nào dám dành ăn với nó ! cho_dùùùù là bán phở !,1
mai thu hoàng idol của cno là vua chúa mà sợ vl,0
"nếu nó mua giá thì lỗi do người mua mất cảnh_giác ! sống ở thiên_đường mà mất cảnh_giác là sa_chân xuống hố ngay tức_thì ! đi xe_ôm cũng phải hỏi giá , niêm bánh_mì cũng hỏi giá . . đến hối_lộ công_an hay bác_sĩ còn có khung_giá ! không hỏi thì đừng trách . . thiên_đường khốn cmn nạn !",2
chửi thô nhưng duyên duyên ghê_á,0
vẫn thua sky,0
thang m . hoang anh nguyen tag 2 con_người biết đánh_bài vào đây,0
động đến công_chúaaaa fifa là dở_r,1
cay đỏ dái,1
tự nnhậnn mìnnh là thằnng mặt heo,1
"ở việt nam thì có_thể , trông nhấn_mạnh là có_thể thôi trở_thành trend vì bạn là người nổi_tiếng , còn sang nước_ngoài bạn nhìn tấm ảnh đi , tôi như đồ quê_mùa học làm dân_chơi",1
thằng quản_trị lại sủa .,1
"mấy tụi dư_luận viên hay nói đu càng này_nọ . nảo chúng bị nhồi nên úng rồi . thật_ra đu càng đâu dể . đu biết tốn cả triệu đô . chỉ có ở tụi quan lớn tham nhủng . chứ bò đỏ ấu trỉ umê bưng bô lương ba đồng làm gì có cửa đu , chỉ càng làm chốt_thí . . ha_ha",1
"khổ thật , cho sang mĩ xem nó có nhận không 🤣 🤣 chắc dân_chủ nhận nó gửi ngay sang u cà hưởng nó .",0
oan_nghiệt khắp nơi rất mong có tâm có cb có_thể giải_quyết được những vụ như thế này,0
huỳnh châu,0
dit me vao long tot cho de cuaaaa may à,1
"nó chửi cho đúng chứ không phải là nó chửi saiiii . nó chửi cho khôn ra chứ nó chửi không phải là để cho tụt_hậu , cho đi xuống . . tuy văn_phong thô_tục nhưng nó thật . . nên đéo thể cãi được , thấy xấu_hổ thì phải thay_đổi",1
phúc du anh son beat tạo nên 1 bản rap hoàn_hảo,0
"giết quách được phát ra từ miệng 1 người đại_diện cho pháp_luật vn , hỏi đạo_đức , trách_nhiệm của ông ở đâu ? hay ông là loài đv máu lạnh ?",1
ch minh hiếu nói ch rất dễ_thương thật,0
đảng cộng chó,2
"chúng_tôi đại đa_số dân đen nước việt , rất cảm_ơn thịnh_tình và sự nhiệt_huyết của quí ngài dành cho môi_trường nơi chúng_tôi sinh_sống . chúng_tôi lấy làm tiếc về sự_việc đã xảy ra , mà không biết làm_sao để thay_đổi , mặc_dù 90tr dân nước việt thông_minh ,",1
võ minh hiếu gửi vid cho mình với,0
cô duyên_dáng quá luôn á 😍,0
giàu quá trời mà nhà cha_mẹ anh_chị_em ở việt nam không có lành_lặn con_cháu nghèo mạt đi làmmmm kiếm từng đồng từng cắt nghe mất ói quá con bóng nổ banh xác,1
tất_cả cũng chỉ vì con mụ này ra . . thể_chế pháp_luật lỏng_lẻo chưa đủ răn_đe cứ có tiền là chạy_án 1 con_người reo rắt cái chết cho hàng triệu người,2
thằng quản_trị chắc theo công_giáo nên suốt ngày thiên_đường,2
hình_ảnh trước khi à buýt chưa xuất_hiện .,0
"thế_giới hỗn_loạn việt nam yên bình . trump mời tbt tô lâm sang để học mà không có_học được để giờ lại beng nhau , dân mỹ lại nộp thuế để ném vũ_khí thôi 😀",0
người làm thầy 3 sena petlan và bố_già kalista thua mấy ngày_nay,0
lại vì huệ như ngang tầm với chủ_tịch i chi minh có đúng không nhỉ các bác cho em ý_kiến,1
"nho lâm sợ người việt từ nước dề kìa , chứ bắt_đầu ngày_mai là miễn thị_thực đối_với khách châu âu rồi",2
"996 giúp lão giàu thêm , nhân_viên thì dành lương nộp cho bệnh_viện .",1
học_sinh chuyên toán xuất_sắc,0
aespa ănn gì mà trủ tus cay cay_thế xinn thưa rằnng ănn pak 😌,1
như ngu đập thầy thì mãi_mãi cx dell lên được 7 e_thề,1
lại là bạn thôn lầm hả vậy đúng là kỷ_nguyên rùng_mình rồi . nào 🤣 cùng hahaha 😁 😂 anh_em nào,2
khác_gì tát vào mặt thằng soang choảnh kia,1
tỉ_phú nào đấy tẩy_chay đồ vô_học,1
chuẩn_bị hợp_tác với nga xóa sổ hàn quốc khỏi bản_đồ thế_giới thôi 🤣,0
"hải_yến không thích nhìn , đéo ai bắt xem",2
tối thầy stream đá phò đi thầy ơi,1
xao cười ma noi không so meo mieng nhi,1
"chị pa còn trinh có cây đinh chính giữa , chị pa đẹp gái có 2 hòn_dái 2 bên",2
